0.000000000000000000e+00,1.347496356179744745e-08
1.000000000000000021e-02,1.947424409088480754e-06
2.000000000000000042e-02,1.074333401416961501e-05
2.999999999999999889e-02,2.965335783815756536e-05
4.000000000000000083e-02,5.960042799875713438e-05
5.000000000000000278e-02,1.007448102490089015e-04
5.999999999999999778e-02,1.537376051861600646e-04
7.000000000000000666e-02,2.197504571625324683e-04
8.000000000000000167e-02,2.995720196115806539e-04
8.999999999999999667e-02,3.934210672644356389e-04
1.000000000000000056e-01,5.009832398816360232e-04
1.100000000000000006e-01,6.218866666608147565e-04
1.199999999999999956e-01,7.556519257204451570e-04
1.300000000000000044e-01,9.013317962137519469e-04
1.400000000000000133e-01,1.057620905076150962e-03
1.499999999999999944e-01,1.223223514609110812e-03
1.600000000000000033e-01,1.397011991414476859e-03
1.700000000000000122e-01,1.578007000651035193e-03
1.799999999999999933e-01,1.765235139624961314e-03
1.900000000000000022e-01,1.957308998480805032e-03
2.000000000000000111e-01,2.152730449313000269e-03
2.099999999999999922e-01,2.350268941780964387e-03
2.200000000000000011e-01,2.548757690031845918e-03
2.300000000000000100e-01,2.746940099805191687e-03
2.399999999999999911e-01,2.943530418109935754e-03
2.500000000000000000e-01,3.137118964049129093e-03
2.600000000000000089e-01,3.326425937268321590e-03
2.700000000000000178e-01,3.510258975757040746e-03
2.800000000000000266e-01,3.687666950818235811e-03
2.899999999999999800e-01,3.857768751638980358e-03
2.999999999999999889e-01,4.019659468656944061e-03
3.099999999999999978e-01,4.172336757595378372e-03
3.200000000000000067e-01,4.314775988291471957e-03
3.300000000000000155e-01,4.445922320273260758e-03
3.400000000000000244e-01,4.564809040828197995e-03
3.500000000000000333e-01,4.670677550725291574e-03
3.599999999999999867e-01,4.762783673997619469e-03
3.699999999999999956e-01,4.840474654715552598e-03
3.800000000000000044e-01,4.903183252288204411e-03
3.900000000000000133e-01,4.950359328223425531e-03
4.000000000000000222e-01,4.981457298799560514e-03
4.100000000000000311e-01,4.995973592762209016e-03
4.199999999999999845e-01,4.993524461371981471e-03
4.299999999999999933e-01,4.973667217432153204e-03
4.400000000000000022e-01,4.935920034723488732e-03
4.500000000000000111e-01,4.880035962106917154e-03
4.600000000000000200e-01,4.805845041612466506e-03
4.700000000000000289e-01,4.713065668759647275e-03
4.799999999999999822e-01,4.601574501141680873e-03
4.899999999999999911e-01,4.471287960788352528e-03
5.000000000000000000e-01,4.321911518231805888e-03
5.100000000000000089e-01,4.153235147667095478e-03
5.200000000000000178e-01,3.965005430804018939e-03
5.300000000000000266e-01,3.756886706909673673e-03
5.400000000000000355e-01,3.528738306147384367e-03
5.500000000000000444e-01,3.280551006482742334e-03
5.600000000000000533e-01,3.012626415657099904e-03
5.700000000000000622e-01,2.725116903971895686e-03
5.799999999999999600e-01,2.418032156092425524e-03
5.899999999999999689e-01,2.091476471116556022e-03
5.999999999999999778e-01,1.745539784727232141e-03
6.099999999999999867e-01,1.380358557232387335e-03
6.199999999999999956e-01,9.961084143114322734e-04
6.300000000000000044e-01,5.930282553000629925e-04
6.400000000000000133e-01,1.714401807483107939e-04
6.500000000000000222e-01,-2.683659748107153397e-04
6.600000000000000311e-01,-7.261000550249107656e-04
6.700000000000000400e-01,-1.201644072784751509e-03
6.800000000000000488e-01,-1.694822862619249811e-03
6.900000000000000577e-01,-2.205537883985421357e-03
7.000000000000000666e-01,-2.733521253361759131e-03
7.099999999999999645e-01,-3.278416899374735419e-03
7.199999999999999734e-01,-3.839702174831389342e-03
7.299999999999999822e-01,-4.416763276160069404e-03
7.399999999999999911e-01,-5.009044343712804569e-03
7.500000000000000000e-01,-5.615964171473824922e-03
7.600000000000000089e-01,-6.236803081216704334e-03
7.700000000000000178e-01,-6.870832524146149554e-03
7.800000000000000266e-01,-7.517437851487850792e-03
7.900000000000000355e-01,-8.175964738403035739e-03
8.000000000000000444e-01,-8.845637565505189495e-03
8.100000000000000533e-01,-9.525700949344828236e-03
8.200000000000000622e-01,-1.021540181105773902e-02
8.300000000000000711e-01,-1.091404309246397572e-02
8.399999999999999689e-01,-1.162108825125945585e-02
8.499999999999999778e-01,-1.233599187178974037e-02
8.599999999999999867e-01,-1.305828415146164344e-02
8.699999999999999956e-01,-1.378743787565995735e-02
8.800000000000000044e-01,-1.452270337265440005e-02
8.900000000000000133e-01,-1.526321814020357298e-02
9.000000000000000222e-01,-1.600828115179968661e-02
9.100000000000000311e-01,-1.675724998613953992e-02
9.200000000000000400e-01,-1.750962834949170571e-02
9.300000000000000488e-01,-1.826483638993090311e-02
9.400000000000000577e-01,-1.902205286750752872e-02
9.500000000000000666e-01,-1.978038288625397212e-02
9.599999999999999645e-01,-2.053902664204616813e-02
9.699999999999999734e-01,-2.129732113361770818e-02
9.799999999999999822e-01,-2.205456843426530783e-02
9.899999999999999911e-01,-2.281002647145542392e-02
1.000000000000000000e+00,-2.356290408332654962e-02
1.010000000000000009e+00,-2.431224092346897722e-02
1.020000000000000018e+00,-2.505715912689113894e-02
1.030000000000000027e+00,-2.579718439431570587e-02
1.040000000000000036e+00,-2.653207614175657689e-02
1.050000000000000044e+00,-2.726154783308200671e-02
1.060000000000000053e+00,-2.798511027426239806e-02
1.070000000000000062e+00,-2.870225250288301402e-02
1.080000000000000071e+00,-2.941249021206296735e-02
1.090000000000000080e+00,-3.011533507211058835e-02
1.100000000000000089e+00,-3.081028313253358908e-02
1.110000000000000098e+00,-3.149681751743583363e-02
1.120000000000000107e+00,-3.217445879771711065e-02
1.130000000000000115e+00,-3.284286992221430168e-02
1.140000000000000124e+00,-3.350180289384088739e-02
1.150000000000000133e+00,-3.415102075363698336e-02
1.159999999999999920e+00,-3.479017689798117458e-02
