0.000000000000000000e+00,-1.139902941497500724e-02
1.000000000000000021e-02,-9.015870783480763040e-02
2.000000000000000042e-02,-1.900089031339015355e-01
2.999999999999999889e-02,-2.543121761163322780e-01
4.000000000000000083e-02,-2.876496311178542986e-01
5.000000000000000278e-02,-3.220001886536090763e-01
5.999999999999999778e-02,-3.570398815447577423e-01
7.000000000000000666e-02,-3.883479132984913873e-01
8.000000000000000167e-02,-4.040508409098864662e-01
8.999999999999999667e-02,-4.084233354281688877e-01
1.000000000000000056e-01,-4.041987428435257490e-01
1.100000000000000006e-01,-3.963191928936579678e-01
1.199999999999999956e-01,-3.883181914143465918e-01
1.300000000000000044e-01,-3.777407343057201383e-01
1.400000000000000133e-01,-3.581877245878869465e-01
1.499999999999999944e-01,-3.440419288393657959e-01
1.600000000000000033e-01,-3.330828251336461210e-01
1.700000000000000122e-01,-3.180805881736213925e-01
1.799999999999999933e-01,-3.004350125812140226e-01
1.900000000000000022e-01,-2.842838745865048367e-01
2.000000000000000111e-01,-2.681552224462381284e-01
2.099999999999999922e-01,-2.604990878336697069e-01
2.200000000000000011e-01,-2.540901793227738903e-01
2.300000000000000100e-01,-2.488780623752534504e-01
2.399999999999999911e-01,-2.373083144760773922e-01
2.500000000000000000e-01,-2.269328738675604473e-01
2.600000000000000089e-01,-2.149604908270374704e-01
2.700000000000000178e-01,-2.050040076492105068e-01
2.800000000000000266e-01,-1.932384665324048956e-01
2.899999999999999800e-01,-1.831451768972313654e-01
2.999999999999999889e-01,-1.796771051613427761e-01
3.099999999999999978e-01,-1.766822114377449571e-01
3.200000000000000067e-01,-1.651502529653320062e-01
3.300000000000000155e-01,-1.571935237119872208e-01
3.400000000000000244e-01,-1.530485413770064085e-01
3.500000000000000333e-01,-1.520469178640258268e-01
3.599999999999999867e-01,-1.479569154661291575e-01
3.699999999999999956e-01,-1.396543922706273422e-01
3.800000000000000044e-01,-1.301394675443431348e-01
3.900000000000000133e-01,-1.215216213582134830e-01
4.000000000000000222e-01,-1.167706848223215993e-01
4.100000000000000311e-01,-1.127226362071026972e-01
4.199999999999999845e-01,-1.078356233250674090e-01
4.299999999999999933e-01,-9.905762763417794159e-02
4.400000000000000022e-01,-9.559098583719898012e-02
4.500000000000000111e-01,-9.243243482099999797e-02
4.600000000000000200e-01,-8.794121875742302863e-02
4.700000000000000289e-01,-8.532380482851630032e-02
4.799999999999999822e-01,-7.831741026773240966e-02
4.899999999999999911e-01,-7.414907015949169511e-02
5.000000000000000000e-01,-6.676846525941741717e-02
5.100000000000000089e-01,-5.710125217704691697e-02
5.200000000000000178e-01,-4.602308724824615005e-02
5.300000000000000266e-01,-3.409968459927301826e-02
5.400000000000000355e-01,-3.382518542623220298e-02
5.500000000000000444e-01,-3.634645545367296005e-02
5.600000000000000533e-01,-3.618186676649932237e-02
5.700000000000000622e-01,-3.393163096358213504e-02
5.799999999999999600e-01,-2.958945632413176319e-02
5.899999999999999689e-01,-2.386996978525080318e-02
5.999999999999999778e-01,-1.952199610382438985e-02
6.099999999999999867e-01,-1.829112701385829029e-02
6.199999999999999956e-01,-1.795166178487037772e-02
6.300000000000000044e-01,-1.470979624714330476e-02
6.400000000000000133e-01,-8.083075916247803652e-03
6.500000000000000222e-01,-1.737899589596596369e-03
6.600000000000000311e-01,4.456893269348270216e-03
6.700000000000000400e-01,1.214274316639091938e-02
6.800000000000000488e-01,1.539218161532876841e-02
6.900000000000000577e-01,2.073570579419671545e-02
7.000000000000000666e-01,2.247398316908441954e-02
7.099999999999999645e-01,2.222208276562220863e-02
7.199999999999999734e-01,2.222672146248930516e-02
7.299999999999999822e-01,2.401445130563664709e-02
7.399999999999999911e-01,2.849125061830265135e-02
7.500000000000000000e-01,3.188326776518250749e-02
7.600000000000000089e-01,3.695847354273160829e-02
7.700000000000000178e-01,4.358115710797473563e-02
7.800000000000000266e-01,5.057931317054500248e-02
7.900000000000000355e-01,5.542820385962464458e-02
8.000000000000000444e-01,5.660179719419972111e-02
8.100000000000000533e-01,5.819553628976390641e-02
8.200000000000000622e-01,5.888612943953325934e-02
8.300000000000000711e-01,6.363911771853392185e-02
8.399999999999999689e-01,7.374878533552035875e-02
8.499999999999999778e-01,7.751307053996987773e-02
8.599999999999999867e-01,8.159298013482607637e-02
8.699999999999999956e-01,8.054742373158796376e-02
8.800000000000000044e-01,7.982513759269210807e-02
8.900000000000000133e-01,7.852397663156222840e-02
9.000000000000000222e-01,8.313610053871814398e-02
9.100000000000000311e-01,9.252483865257131457e-02
9.200000000000000400e-01,9.705766598743337248e-02
9.300000000000000488e-01,9.805799434576316365e-02
9.400000000000000577e-01,9.459682955872543431e-02
9.500000000000000666e-01,9.474683919144646915e-02
9.599999999999999645e-01,9.440545316670313769e-02
9.699999999999999734e-01,9.791973036159840049e-02
9.799999999999999822e-01,1.049717003706445578e-01
9.899999999999999911e-01,1.121587657342784788e-01
1.000000000000000000e+00,1.152898345321124729e-01
1.010000000000000009e+00,1.200963132367116742e-01
1.020000000000000018e+00,1.207750989752258003e-01
1.030000000000000027e+00,1.240197200760674717e-01
1.040000000000000036e+00,1.278833626261133283e-01
1.050000000000000044e+00,1.329769362722017512e-01
1.060000000000000053e+00,1.384483446580440369e-01
1.070000000000000062e+00,1.418233287589345248e-01
1.080000000000000071e+00,1.438207895393352753e-01
1.090000000000000080e+00,1.489074195349872343e-01
1.100000000000000089e+00,1.519445643646588073e-01
1.110000000000000098e+00,1.560696550069917143e-01
1.120000000000000107e+00,1.622677471610449729e-01
1.130000000000000115e+00,1.625926899642255730e-01
1.140000000000000124e+00,1.634380461830126918e-01
1.150000000000000133e+00,1.597173231429419582e-01
1.159999999999999920e+00,1.579177729256336649e-01
1.169999999999999929e+00,1.500804655602201165e-01
1.179999999999999938e+00,1.450295914516201989e-01
1.189999999999999947e+00,1.395236132581867405e-01
1.199999999999999956e+00,1.335878501567583920e-01
1.209999999999999964e+00,1.352347876803312032e-01
1.219999999999999973e+00,1.353507840597607814e-01
1.229999999999999982e+00,1.367609366787697900e-01
1.239999999999999991e+00,1.407454313989907335e-01
1.250000000000000000e+00,1.404545901830961119e-01
1.260000000000000009e+00,1.394239114203247309e-01
1.270000000000000018e+00,1.364813526418090783e-01
1.280000000000000027e+00,1.357413213598115953e-01
1.290000000000000036e+00,1.334636824961391577e-01
1.300000000000000044e+00,1.297186429282976283e-01
1.310000000000000053e+00,1.271516294641999723e-01
1.320000000000000062e+00,1.255286861002554433e-01
1.330000000000000071e+00,1.228603998464864733e-01
1.340000000000000080e+00,1.208385199068939958e-01
1.350000000000000089e+00,1.183001876334771191e-01
1.360000000000000098e+00,1.172696333638071908e-01
1.370000000000000107e+00,1.123970981817864340e-01
1.380000000000000115e+00,1.128071281197562531e-01
1.390000000000000124e+00,1.152136265700270112e-01
1.400000000000000133e+00,1.107716106028297232e-01
1.409999999999999920e+00,1.040776140774861691e-01
1.419999999999999929e+00,1.013369074659607877e-01
1.429999999999999938e+00,9.611860218763183805e-02
1.439999999999999947e+00,9.805341934360871370e-02
1.449999999999999956e+00,9.426031411177408781e-02
1.459999999999999964e+00,9.718098396954075180e-02
1.469999999999999973e+00,1.000622565061586589e-01
1.479999999999999982e+00,9.617157603526260701e-02
1.489999999999999991e+00,8.705915139239489564e-02
1.500000000000000000e+00,7.730841835191311351e-02
1.510000000000000009e+00,6.927985693374456855e-02
1.520000000000000018e+00,7.049804844869697606e-02
1.530000000000000027e+00,7.790587065388321353e-02
1.540000000000000036e+00,7.992794020081482598e-02
1.550000000000000044e+00,8.340780071116314642e-02
1.560000000000000053e+00,8.018924231858261253e-02
1.570000000000000062e+00,7.319854054002788990e-02
1.580000000000000071e+00,7.086140237558989641e-02
1.590000000000000080e+00,6.805677437044169165e-02
1.600000000000000089e+00,6.703873972140460269e-02
1.610000000000000098e+00,6.047277894556372241e-02
1.620000000000000107e+00,5.764966166678816423e-02
1.630000000000000115e+00,5.857098698322067698e-02
1.640000000000000124e+00,5.871463124346689572e-02
1.650000000000000133e+00,5.874874226315503212e-02
1.660000000000000142e+00,5.640150656173809063e-02
1.669999999999999929e+00,5.385805316585556141e-02
1.679999999999999938e+00,5.038461266315488046e-02
1.689999999999999947e+00,4.390689737549221400e-02
1.699999999999999956e+00,3.619887192652485042e-02
1.709999999999999964e+00,3.362701879564442692e-02
1.719999999999999973e+00,3.260094347159508271e-02
1.729999999999999982e+00,3.251660601647845400e-02
1.739999999999999991e+00,3.338733701559468831e-02
1.750000000000000000e+00,3.101286429703745129e-02
1.760000000000000009e+00,3.208993612676898366e-02
1.770000000000000018e+00,2.984938190203917027e-02
1.780000000000000027e+00,2.275471504805864562e-02
1.790000000000000036e+00,2.056071343071872587e-02
1.800000000000000044e+00,1.854867231007518297e-02
1.810000000000000053e+00,1.655240260672117755e-02
1.820000000000000062e+00,1.605287773252065883e-02
1.830000000000000071e+00,1.960322216589501648e-02
1.840000000000000080e+00,1.855189493092655045e-02
1.850000000000000089e+00,1.791785229388073372e-02
1.860000000000000098e+00,1.586145337077382242e-02
1.870000000000000107e+00,1.696442758201225157e-02
1.880000000000000115e+00,1.767331602040664654e-02
1.890000000000000124e+00,1.435723318877787924e-02
1.900000000000000133e+00,1.374669837338860466e-02
1.910000000000000142e+00,7.395710960002455786e-03
1.919999999999999929e+00,6.043150692767658080e-03
1.929999999999999938e+00,7.048719860335640568e-03
1.939999999999999947e+00,6.571759330927269896e-03
1.949999999999999956e+00,6.306407106879375994e-03
1.959999999999999964e+00,2.052679399792089587e-03
1.969999999999999973e+00,-1.579487958203355932e-03
1.979999999999999982e+00,2.735282508766845940e-04
1.989999999999999991e+00,3.736225296537993516e-03
2.000000000000000000e+00,-1.454439928665922669e-03
2.010000000000000231e+00,1.473430285961785250e-03
2.020000000000000018e+00,6.102639565319951422e-03
2.030000000000000249e+00,6.534267412215665101e-03
2.040000000000000036e+00,1.071622326837589310e-02
