0.000000000000000000e+00,3.803977464501862414e+04
1.000000000000000021e-02,3.587461737662942323e+04
2.000000000000000042e-02,3.528550468459031981e+04
2.999999999999999889e-02,3.547201539222532301e+04
4.000000000000000083e-02,3.507373065060521185e+04
5.000000000000000278e-02,3.601356203445065330e+04
5.999999999999999778e-02,3.510961795856610843e+04
7.000000000000000666e-02,3.462582125814711617e+04
8.000000000000000167e-02,3.398170463803538587e+04
8.999999999999999667e-02,3.433251789455307153e+04
1.000000000000000056e-01,3.390891890712290478e+04
1.100000000000000006e-01,3.306056069599627517e+04
1.199999999999999956e-01,3.296441020716945786e+04
1.300000000000000044e-01,3.252148001047486105e+04
1.400000000000000133e-01,3.240898437500000000e+04
1.499999999999999944e-01,3.203072189245810296e+04
1.600000000000000033e-01,3.159646255237430159e+04
1.700000000000000122e-01,3.044041986731843281e+04
1.799999999999999933e-01,3.061634296438547608e+04
1.900000000000000022e-01,3.052415691922718906e+04
2.000000000000000111e-01,3.006065526070763372e+04
2.099999999999999922e-01,2.960679920274673714e+04
2.200000000000000011e-01,2.931638733705772393e+04
2.300000000000000100e-01,2.866055560405027791e+04
2.399999999999999911e-01,2.861267676326815490e+04
2.500000000000000000e-01,2.870408446810986788e+04
2.600000000000000089e-01,2.829728162825884283e+04
2.700000000000000178e-01,2.784698993249534033e+04
2.800000000000000266e-01,2.791349802141526743e+04
2.899999999999999800e-01,2.736828881517690752e+04
2.999999999999999889e-01,2.757270498719739044e+04
3.099999999999999978e-01,2.701584249883612574e+04
3.200000000000000067e-01,2.626172165968342597e+04
3.300000000000000155e-01,2.652945254306331117e+04
3.400000000000000244e-01,2.643614626978584420e+04
3.500000000000000333e-01,2.642856654445996173e+04
3.599999999999999867e-01,2.550292714152700137e+04
3.699999999999999956e-01,2.611146924464618132e+04
3.800000000000000044e-01,2.596464661894785604e+04
3.900000000000000133e-01,2.549606756284915900e+04
4.000000000000000222e-01,2.549547471485102142e+04
4.100000000000000311e-01,2.470372075768156355e+04
4.199999999999999845e-01,2.547710006401303326e+04
4.299999999999999933e-01,2.499679498370577130e+04
4.400000000000000022e-01,2.512752706005586515e+04
4.500000000000000111e-01,2.428037636755120911e+04
4.600000000000000200e-01,2.427345132099627517e+04
4.700000000000000289e-01,2.473860786196461777e+04
4.799999999999999822e-01,2.478966189478584420e+04
4.899999999999999911e-01,2.414748021415269977e+04
5.000000000000000000e-01,2.416101751629422506e+04
5.100000000000000089e-01,2.388251353002793257e+04
5.200000000000000178e-01,2.450583318784915900e+04
5.300000000000000266e-01,2.466848085428305058e+04
5.400000000000000355e-01,2.415682029795158087e+04
5.500000000000000444e-01,2.399476547951582688e+04
5.600000000000000533e-01,2.348392690875232438e+04
5.700000000000000622e-01,2.333234695065176857e+04
5.799999999999999600e-01,2.384541870344506242e+04
5.899999999999999689e-01,2.444384238244878725e+04
5.999999999999999778e-01,2.382837886987895399e+04
6.099999999999999867e-01,2.397874767225325559e+04
6.199999999999999956e-01,2.350157413873370388e+04
6.300000000000000044e-01,2.368543703445064966e+04
6.400000000000000133e-01,2.382306869762569477e+04
6.500000000000000222e-01,2.369327135707634807e+04
6.600000000000000311e-01,2.402388777351023964e+04
6.700000000000000400e-01,2.422720554003724101e+04
6.800000000000000488e-01,2.384570603468342597e+04
6.900000000000000577e-01,2.363878389781191436e+04
7.000000000000000666e-01,2.374834439013035080e+04
7.099999999999999645e-01,2.408732250931098315e+04
7.199999999999999734e-01,2.388038582402234533e+04
7.299999999999999822e-01,2.402306942504655308e+04
7.399999999999999911e-01,2.367156148161079909e+04
7.500000000000000000e-01,2.423590185637802279e+04
7.600000000000000089e-01,2.447320108822159818e+04
7.700000000000000178e-01,2.368209089851023964e+04
